response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
2.6472,0.0006,0.0001,0.0001,2.6464,0.0001,200,114.1089
2.5990,0.0006,0.0001,0.0001,2.5982,0.0001,200,114.1726
2.5947,0.0006,0.0002,0.0001,2.5938,0.0001,200,114.1780
2.5923,0.0005,0.0001,0.0001,2.5915,0.0001,200,114.1995
2.5983,0.0006,0.0001,0.0001,2.5975,0.0001,200,114.1992
2.5920,0.0006,0.0001,0.0001,2.5911,0.0002,200,114.2056
2.5496,0.0005,0.0001,0.0001,2.5487,0.0001,200,114.2495
2.6109,0.0005,0.0001,0.0001,2.6101,0.0001,200,114.2067
2.6144,0.0005,0.0001,0.0001,2.6136,0.0001,200,114.2212
2.5627,0.0005,0.0001,0.0001,2.5618,0.0001,200,114.3097
2.5517,0.0006,0.0001,0.0001,2.5509,0.0002,200,114.4646
2.5991,0.0007,0.0001,0.0001,2.5982,0.0001,200,114.4344
2.5737,0.0005,0.0001,0.0001,2.5729,0.0001,200,114.4649
2.5776,0.0005,0.0001,0.0001,2.5768,0.0001,200,114.4626
2.5748,0.0006,0.0001,0.0001,2.5741,0.0001,200,114.4709
2.6328,0.0006,0.0001,0.0001,2.6319,0.0002,200,114.4335
2.5591,0.0006,0.0001,0.0001,2.5583,0.0001,200,114.5105
2.5727,0.0005,0.0001,0.0001,2.5719,0.0001,200,114.5101
2.6374,0.0006,0.0001,0.0001,2.6365,0.0002,200,114.4676
2.5115,0.0006,0.0001,0.0001,2.5106,0.0001,200,114.6217
2.4983,0.0006,0.0001,0.0001,2.4975,0.0002,200,114.7761
2.5634,0.0005,0.0001,0.0001,2.5626,0.0002,200,114.7326
2.5719,0.0005,0.0001,0.0001,2.5711,0.0001,200,114.7279
2.6077,0.0006,0.0001,0.0001,2.6068,0.0001,200,114.6942
2.6327,0.0006,0.0001,0.0001,2.6318,0.0001,200,114.6946
2.5913,0.0006,0.0001,0.0001,2.5904,0.0002,200,114.7420
2.6036,0.0006,0.0001,0.0001,2.6027,0.0002,200,114.7398
2.6207,0.0005,0.0001,0.0001,2.6198,0.0002,200,114.7294
2.5353,0.0006,0.0001,0.0001,2.5344,0.0001,200,114.8199
2.6087,0.0006,0.0001,0.0001,2.6078,0.0001,200,114.7782
0.0525,0.0005,0.0001,0.0001,0.0517,0.0002,429,117.3870
2.5783,0.0006,0.0001,0.0001,2.5774,0.0001,200,114.9499
2.5614,0.0004,0.0000,0.0001,2.5607,0.0001,200,114.9858
2.5955,0.0007,0.0001,0.0001,2.5947,0.0001,200,114.9522
2.5762,0.0006,0.0001,0.0001,2.5753,0.0001,200,114.9853
2.5334,0.0005,0.0001,0.0001,2.5326,0.0002,200,115.0358
2.5787,0.0005,0.0001,0.0001,2.5779,0.0001,200,114.9949
2.4393,0.0005,0.0001,0.0001,2.4385,0.0001,200,115.1476
2.6096,0.0005,0.0001,0.0001,2.6088,0.0001,200,114.9950
2.5961,0.0006,0.0001,0.0001,2.5953,0.0001,200,115.0093
2.6108,0.0006,0.0002,0.0001,2.6099,0.0002,200,115.0360
0.0642,0.0005,0.0001,0.0001,0.0634,0.0001,429,117.6469
2.2826,0.0005,0.0001,0.0001,2.2818,0.0002,200,115.5045
2.5975,0.0006,0.0001,0.0001,2.5966,0.0001,200,115.2063
2.5686,0.0005,0.0001,0.0001,2.5678,0.0002,200,115.2356
2.6057,0.0006,0.0001,0.0001,2.6049,0.0001,200,115.2047
2.5515,0.0006,0.0001,0.0001,2.5506,0.0001,200,115.2816
2.6159,0.0005,0.0001,0.0001,2.6152,0.0001,200,115.2248
2.6196,0.0005,0.0001,0.0001,2.6189,0.0002,200,115.2276
2.5989,0.0007,0.0001,0.0001,2.5981,0.0001,200,115.2509
2.6057,0.0007,0.0001,0.0001,2.6048,0.0001,200,115.2504
2.6144,0.0006,0.0001,0.0001,2.6134,0.0002,200,115.2867
0.0779,0.0006,0.0001,0.0001,0.0771,0.0001,429,117.8472
0.0599,0.0007,0.0001,0.0001,0.0590,0.0001,429,117.9010
0.0672,0.0005,0.0001,0.0001,0.0665,0.0001,429,117.9610
2.4855,0.0006,0.0001,0.0001,2.4846,0.0002,200,115.5615
2.5576,0.0005,0.0001,0.0001,2.5569,0.0001,200,115.4929
2.5253,0.0006,0.0001,0.0001,2.5243,0.0001,200,115.5403
2.6114,0.0007,0.0002,0.0001,2.6105,0.0001,200,115.4659
2.6196,0.0005,0.0001,0.0001,2.6188,0.0001,200,115.4848
2.6344,0.0005,0.0001,0.0001,2.6337,0.0001,200,115.4709
2.5715,0.0006,0.0001,0.0001,2.5706,0.0001,200,115.5340
2.5530,0.0005,0.0001,0.0001,2.5520,0.0003,200,115.5576
2.6401,0.0005,0.0001,0.0001,2.6393,0.0002,200,115.4708
2.5635,0.0007,0.0001,0.0001,2.5626,0.0001,200,115.5914
0.0684,0.0005,0.0001,0.0001,0.0675,0.0002,429,118.1550
2.4560,0.0006,0.0001,0.0001,2.4551,0.0002,200,115.8478
2.5576,0.0005,0.0001,0.0001,2.5569,0.0001,200,115.7516
2.5530,0.0005,0.0001,0.0000,2.5521,0.0002,200,115.7671
2.6045,0.0006,0.0001,0.0001,2.6036,0.0001,200,115.7260
2.5471,0.0005,0.0001,0.0001,2.5463,0.0001,200,115.8065
2.5926,0.0006,0.0001,0.0001,2.5917,0.0001,200,115.7725
2.6037,0.0006,0.0001,0.0001,2.6027,0.0002,200,115.7660
2.6446,0.0006,0.0001,0.0000,2.6438,0.0002,200,115.7263
2.6084,0.0006,0.0001,0.0001,2.6075,0.0001,200,115.7631
2.6052,0.0006,0.0001,0.0001,2.6044,0.0001,200,115.8050
2.5842,0.0006,0.0001,0.0001,2.5833,0.0002,200,115.9859
2.5873,0.0008,0.0001,0.0001,2.5863,0.0001,200,115.9839
2.5460,0.0006,0.0001,0.0001,2.5452,0.0001,200,116.0273
2.4909,0.0005,0.0001,0.0001,2.4900,0.0001,200,116.1031
2.5824,0.0005,0.0001,0.0001,2.5815,0.0001,200,116.0249
2.5604,0.0007,0.0001,0.0001,2.5595,0.0001,200,116.0630
2.5998,0.0005,0.0001,0.0001,2.5991,0.0001,200,116.0288
2.6332,0.0006,0.0001,0.0001,2.6324,0.0001,200,116.0020
2.6223,0.0006,0.0001,0.0001,2.6214,0.0002,200,116.0269
2.4030,0.0006,0.0001,0.0001,2.4021,0.0001,200,116.2704
2.6222,0.0006,0.0002,0.0001,2.6213,0.0001,200,116.2014
2.5401,0.0005,0.0001,0.0001,2.5392,0.0001,200,116.2836
2.6077,0.0005,0.0001,0.0001,2.6068,0.0002,200,116.2412
2.6047,0.0006,0.0001,0.0001,2.6038,0.0001,200,116.2648
2.6292,0.0005,0.0001,0.0001,2.6285,0.0001,200,116.2428
2.6176,0.0005,0.0001,0.0001,2.6168,0.0002,200,116.2591
2.2365,0.0005,0.0001,0.0001,2.2356,0.0001,200,116.6412
2.5592,0.0005,0.0001,0.0001,2.5584,0.0001,200,116.3208
2.6084,0.0005,0.0001,0.0001,2.6077,0.0001,200,116.2841
2.6125,0.0006,0.0001,0.0001,2.6117,0.0002,200,116.3223
0.0583,0.0005,0.0001,0.0001,0.0575,0.0001,429,118.9348
2.5577,0.0006,0.0001,0.0001,2.5568,0.0001,200,116.5178
2.5362,0.0006,0.0001,0.0001,2.5353,0.0001,200,116.5414
2.5889,0.0006,0.0001,0.0001,2.5880,0.0001,200,116.5076
2.6122,0.0006,0.0001,0.0001,2.6113,0.0001,200,116.4932
2.5523,0.0006,0.0001,0.0001,2.5515,0.0002,200,116.5560
2.5807,0.0006,0.0001,0.0001,2.5799,0.0001,200,116.5329
2.6168,0.0006,0.0001,0.0001,2.6159,0.0003,200,116.4973
2.4432,0.0005,0.0001,0.0001,2.4424,0.0002,200,116.6835
2.5949,0.0006,0.0001,0.0001,2.5941,0.0001,200,116.5489
2.6181,0.0006,0.0001,0.0001,2.6173,0.0001,200,116.5626
2.4586,0.0006,0.0001,0.0001,2.4578,0.0001,200,116.8725
2.5179,0.0005,0.0001,0.0001,2.5169,0.0002,200,116.8175
2.5789,0.0005,0.0001,0.0001,2.5781,0.0001,200,116.7726
2.5962,0.0006,0.0001,0.0001,2.5953,0.0001,200,116.7561
2.5788,0.0009,0.0001,0.0001,2.5777,0.0002,200,116.7991
2.6136,0.0006,0.0001,0.0001,2.6127,0.0001,200,116.7716
2.6035,0.0006,0.0001,0.0001,2.6026,0.0001,200,116.7974
2.6213,0.0006,0.0001,0.0001,2.6205,0.0001,200,116.7917
2.5812,0.0007,0.0001,0.0001,2.5802,0.0001,200,116.8356
2.6465,0.0006,0.0001,0.0001,2.6456,0.0002,200,116.7975
2.5701,0.0007,0.0001,0.0001,2.5692,0.0001,200,117.0164
2.4856,0.0007,0.0002,0.0001,2.4847,0.0001,200,117.1050
2.5422,0.0006,0.0001,0.0001,2.5413,0.0001,200,117.0662
2.5795,0.0007,0.0001,0.0001,2.5786,0.0002,200,117.0386
2.5392,0.0005,0.0001,0.0001,2.5384,0.0001,200,117.0828
2.5828,0.0006,0.0001,0.0001,2.5820,0.0001,200,117.0402
2.5147,0.0006,0.0001,0.0001,2.5138,0.0001,200,117.1332
2.6038,0.0007,0.0001,0.0001,2.6028,0.0001,200,117.0457
2.6296,0.0006,0.0001,0.0001,2.6288,0.0001,200,117.0335
2.6263,0.0005,0.0001,0.0001,2.6255,0.0001,200,117.0696
0.0693,0.0005,0.0001,0.0001,0.0686,0.0001,429,119.6959
2.4081,0.0005,0.0001,0.0001,2.4073,0.0001,200,117.4395
2.4986,0.0005,0.0001,0.0001,2.4979,0.0001,200,117.3501
2.5740,0.0006,0.0001,0.0001,2.5730,0.0002,200,117.2998
2.5547,0.0006,0.0001,0.0001,2.5538,0.0001,200,117.3273
2.5293,0.0006,0.0001,0.0001,2.5285,0.0002,200,117.3552
2.5886,0.0006,0.0001,0.0001,2.5877,0.0001,200,117.3019
2.6014,0.0006,0.0001,0.0001,2.6005,0.0001,200,117.2960
2.5669,0.0006,0.0001,0.0001,2.5660,0.0001,200,117.3435
2.6366,0.0007,0.0001,0.0001,2.6357,0.0001,200,117.2744
2.6204,0.0006,0.0001,0.0001,2.6194,0.0003,200,117.3333
0.0642,0.0005,0.0001,0.0001,0.0635,0.0001,429,119.9538
2.5245,0.0006,0.0001,0.0001,2.5235,0.0002,200,117.5736
2.5398,0.0006,0.0001,0.0001,2.5390,0.0001,200,117.5615
2.5791,0.0005,0.0001,0.0001,2.5784,0.0001,200,117.5473
2.5224,0.0006,0.0001,0.0001,2.5214,0.0001,200,117.6046
2.3467,0.0006,0.0001,0.0001,2.3458,0.0002,200,117.7871
2.6206,0.0007,0.0001,0.0001,2.6197,0.0001,200,117.5281
2.5628,0.0005,0.0001,0.0001,2.5621,0.0001,200,117.5869
2.5986,0.0005,0.0001,0.0001,2.5978,0.0002,200,117.5692
2.6200,0.0005,0.0001,0.0001,2.6193,0.0001,200,117.5477
2.4984,0.0005,0.0001,0.0001,2.4977,0.0001,200,117.7110
2.5075,0.0006,0.0001,0.0001,2.5066,0.0001,200,117.8498
2.5549,0.0005,0.0001,0.0001,2.5541,0.0001,200,117.8042
2.5779,0.0006,0.0001,0.0001,2.5770,0.0001,200,117.8104
2.5577,0.0007,0.0001,0.0001,2.5568,0.0001,200,117.8331
2.5876,0.0004,0.0001,0.0001,2.5869,0.0001,200,117.8038
2.5445,0.0006,0.0001,0.0001,2.5436,0.0001,200,117.8561
2.5687,0.0005,0.0001,0.0001,2.5680,0.0001,200,117.8407
2.8089,0.0005,0.0001,0.0002,2.8081,0.0002,200,117.6054
2.3890,0.0006,0.0001,0.0001,2.3881,0.0001,200,118.0282
2.5413,0.0006,0.0001,0.0001,2.5404,0.0002,200,117.9252
2.5383,0.0006,0.0001,0.0001,2.5375,0.0001,200,118.0773
2.5115,0.0006,0.0001,0.0001,2.5106,0.0001,200,118.1043
2.4200,0.0007,0.0001,0.0001,2.4190,0.0001,200,118.2233
2.5969,0.0006,0.0001,0.0001,2.5961,0.0001,200,118.0470
2.5959,0.0005,0.0001,0.0001,2.5952,0.0001,200,118.0506
2.5446,0.0005,0.0001,0.0001,2.5438,0.0001,200,118.1052
2.5751,0.0005,0.0001,0.0001,2.5744,0.0001,200,118.1108
2.5770,0.0006,0.0001,0.0001,2.5762,0.0001,200,118.1106
2.6226,0.0008,0.0002,0.0001,2.6215,0.0001,200,118.0655
2.6146,0.0005,0.0001,0.0001,2.6138,0.0002,200,118.1055
2.5401,0.0005,0.0001,0.0001,2.5392,0.0002,200,118.3306
2.5076,0.0005,0.0001,0.0001,2.5067,0.0002,200,118.3651
2.5771,0.0005,0.0001,0.0001,2.5763,0.0001,200,118.3201
2.5456,0.0005,0.0001,0.0001,2.5449,0.0001,200,118.3536
2.5607,0.0005,0.0001,0.0001,2.5599,0.0002,200,118.3697
2.5598,0.0005,0.0001,0.0000,2.5591,0.0002,200,118.3715
2.5224,0.0006,0.0001,0.0001,2.5215,0.0001,200,118.4103
2.6296,0.0007,0.0001,0.0001,2.6288,0.0001,200,118.3038
2.6270,0.0005,0.0001,0.0001,2.6262,0.0001,200,118.3092
2.6083,0.0006,0.0001,0.0001,2.6074,0.0001,200,118.3709
2.4544,0.0006,0.0001,0.0001,2.4535,0.0001,200,118.6735
2.5225,0.0006,0.0001,0.0001,2.5217,0.0001,200,118.6073
2.5824,0.0005,0.0001,0.0001,2.5816,0.0001,200,118.5712
2.5842,0.0006,0.0001,0.0001,2.5834,0.0001,200,118.5734
2.5388,0.0005,0.0001,0.0001,2.5379,0.0002,200,118.6286
2.5255,0.0005,0.0001,0.0001,2.5246,0.0002,200,118.6492
2.5853,0.0007,0.0001,0.0001,2.5843,0.0001,200,118.5940
2.6156,0.0006,0.0001,0.0001,2.6148,0.0001,200,118.5701
2.5640,0.0006,0.0001,0.0001,2.5632,0.0001,200,118.6234
2.5975,0.0006,0.0001,0.0001,2.5966,0.0002,200,118.6353
2.5382,0.0005,0.0001,0.0001,2.5375,0.0001,200,118.8489
2.5102,0.0007,0.0001,0.0001,2.5093,0.0002,200,118.8800
2.5189,0.0005,0.0001,0.0001,2.5180,0.0001,200,118.8925
2.5435,0.0006,0.0001,0.0001,2.5427,0.0001,200,118.8696
2.4378,0.0006,0.0001,0.0001,2.4370,0.0001,200,118.9931
2.6117,0.0006,0.0001,0.0001,2.6108,0.0001,200,118.8235
2.5775,0.0005,0.0001,0.0000,2.5768,0.0002,200,118.8777
2.6378,0.0005,0.0001,0.0001,2.6371,0.0001,200,118.8237
2.5905,0.0006,0.0001,0.0001,2.5897,0.0001,200,118.8720
2.6124,0.0005,0.0001,0.0001,2.6116,0.0001,200,118.8767
2.5648,0.0005,0.0001,0.0001,2.5641,0.0001,200,119.0756
2.5175,0.0005,0.0001,0.0001,2.5167,0.0001,200,119.1267
2.5541,0.0005,0.0001,0.0001,2.5533,0.0002,200,119.1136
2.5598,0.0005,0.0001,0.0001,2.5591,0.0001,200,119.1084
2.5982,0.0006,0.0001,0.0001,2.5974,0.0001,200,119.0965
2.5899,0.0006,0.0001,0.0001,2.5890,0.0002,200,119.1054
2.6192,0.0006,0.0001,0.0001,2.6184,0.0001,200,119.0776
2.5175,0.0006,0.0001,0.0001,2.5168,0.0001,200,119.1807
2.5557,0.0006,0.0001,0.0001,2.5548,0.0002,200,119.1438
2.6315,0.0005,0.0000,0.0001,2.6307,0.0002,200,119.1141
2.4838,0.0005,0.0001,0.0001,2.4831,0.0001,200,119.4130
2.5252,0.0006,0.0001,0.0001,2.5244,0.0001,200,119.3779
2.5441,0.0006,0.0001,0.0001,2.5433,0.0001,200,119.3853
2.5780,0.0006,0.0001,0.0001,2.5773,0.0001,200,119.3523
2.5983,0.0005,0.0001,0.0001,2.5975,0.0002,200,119.3516
2.6198,0.0005,0.0001,0.0001,2.6190,0.0001,200,119.3354
2.5201,0.0006,0.0001,0.0002,2.5191,0.0001,200,119.4441
2.5539,0.0005,0.0001,0.0001,2.5532,0.0001,200,119.4168
2.6505,0.0006,0.0001,0.0001,2.6496,0.0002,200,119.3311
2.5997,0.0006,0.0001,0.0001,2.5989,0.0001,200,119.4010
2.5649,0.0006,0.0001,0.0001,2.5640,0.0002,200,119.5865
2.5403,0.0005,0.0001,0.0001,2.5395,0.0001,200,119.6231
2.5620,0.0007,0.0001,0.0001,2.5610,0.0002,200,119.6220
2.5363,0.0006,0.0001,0.0001,2.5354,0.0002,200,119.6479
2.6022,0.0005,0.0001,0.0001,2.6012,0.0002,200,119.6085
2.5928,0.0005,0.0001,0.0001,2.5919,0.0002,200,119.6181
2.4486,0.0005,0.0001,0.0001,2.4477,0.0001,200,119.7652
2.5647,0.0005,0.0001,0.0001,2.5639,0.0001,200,119.6495
2.6254,0.0005,0.0001,0.0001,2.6247,0.0001,200,119.5906
2.5933,0.0006,0.0001,0.0001,2.5924,0.0001,200,119.6632
2.5352,0.0006,0.0001,0.0001,2.5344,0.0001,200,119.8738
2.5136,0.0005,0.0001,0.0001,2.5129,0.0002,200,119.9104
2.5966,0.0006,0.0001,0.0001,2.5958,0.0002,200,119.8475
2.4357,0.0006,0.0001,0.0001,2.4348,0.0002,200,120.0180
2.6179,0.0005,0.0001,0.0001,2.6172,0.0002,200,119.8487
2.5779,0.0005,0.0001,0.0001,2.5772,0.0001,200,119.8905
2.5607,0.0004,0.0001,0.0000,2.5602,0.0001,200,119.9111
2.6045,0.0006,0.0001,0.0001,2.6037,0.0001,200,119.8820
2.6105,0.0006,0.0001,0.0001,2.6098,0.0001,200,119.8845
2.6266,0.0005,0.0001,0.0001,2.6259,0.0001,200,119.8974
2.4977,0.0005,0.0000,0.0001,2.4968,0.0002,200,120.1678
2.5127,0.0006,0.0001,0.0001,2.5118,0.0002,200,120.1678
2.5504,0.0006,0.0002,0.0001,2.5496,0.0001,200,120.1487
2.5739,0.0006,0.0001,0.0001,2.5729,0.0002,200,120.1264
2.4938,0.0007,0.0001,0.0001,2.4929,0.0001,200,120.2095
2.5889,0.0005,0.0001,0.0001,2.5881,0.0002,200,120.1338
2.6290,0.0006,0.0001,0.0001,2.6281,0.0002,200,120.0981
2.6329,0.0007,0.0001,0.0001,2.6319,0.0001,200,120.1013
2.6115,0.0006,0.0001,0.0001,2.6106,0.0002,200,120.1270
2.6187,0.0005,0.0001,0.0001,2.6180,0.0001,200,120.1497
2.5332,0.0006,0.0001,0.0001,2.5324,0.0001,200,120.3883
2.5443,0.0006,0.0001,0.0001,2.5435,0.0001,200,120.3914
2.5623,0.0005,0.0001,0.0001,2.5615,0.0001,200,120.3908
2.5423,0.0006,0.0001,0.0001,2.5415,0.0001,200,120.4172
2.6069,0.0006,0.0001,0.0001,2.6061,0.0001,200,120.3591
2.5055,0.0006,0.0001,0.0001,2.5045,0.0002,200,120.4665
2.5696,0.0005,0.0001,0.0001,2.5688,0.0001,200,120.4143
2.5913,0.0005,0.0001,0.0001,2.5904,0.0001,200,120.4006
2.6349,0.0006,0.0001,0.0001,2.6341,0.0001,200,120.3574
2.6214,0.0004,0.0001,0.0001,2.6207,0.0001,200,120.4094
2.5360,0.0006,0.0001,0.0001,2.5351,0.0001,200,120.6433
2.5082,0.0006,0.0001,0.0001,2.5074,0.0002,200,120.6859
2.5950,0.0005,0.0001,0.0001,2.5942,0.0001,200,120.6159
2.6002,0.0007,0.0001,0.0001,2.5992,0.0001,200,120.6156
2.5756,0.0005,0.0001,0.0001,2.5748,0.0001,200,120.6465
2.5856,0.0005,0.0001,0.0001,2.5849,0.0002,200,120.6439
2.5559,0.0005,0.0001,0.0001,2.5551,0.0001,200,120.6881
2.6162,0.0006,0.0001,0.0001,2.6153,0.0001,200,120.6498
2.5787,0.0006,0.0001,0.0001,2.5779,0.0001,200,120.6876
2.5700,0.0006,0.0001,0.0001,2.5690,0.0002,200,120.7201
2.5371,0.0005,0.0001,0.0001,2.5362,0.0001,200,120.8992
2.5805,0.0008,0.0001,0.0001,2.5795,0.0001,200,120.8706
2.5415,0.0005,0.0001,0.0001,2.5408,0.0001,200,120.9327
2.5548,0.0005,0.0001,0.0000,2.5541,0.0002,200,120.9333
2.5090,0.0005,0.0001,0.0001,2.5082,0.0002,200,120.9792
2.5918,0.0006,0.0001,0.0001,2.5909,0.0001,200,120.8972
2.6272,0.0005,0.0001,0.0001,2.6265,0.0001,200,120.8727
2.5776,0.0006,0.0001,0.0001,2.5768,0.0001,200,120.9313
2.5831,0.0005,0.0001,0.0001,2.5823,0.0001,200,120.9305
2.6019,0.0005,0.0001,0.0001,2.6012,0.0001,200,120.9362
2.5064,0.0005,0.0001,0.0001,2.5056,0.0001,200,121.1873
2.5823,0.0006,0.0001,0.0001,2.5815,0.0001,200,121.1299
2.5562,0.0005,0.0001,0.0001,2.5555,0.0001,200,121.1747
2.5778,0.0006,0.0001,0.0001,2.5770,0.0001,200,121.1576
2.5872,0.0007,0.0001,0.0001,2.5863,0.0001,200,121.1535
2.5632,0.0006,0.0001,0.0001,2.5624,0.0001,200,121.1793
2.6463,0.0006,0.0001,0.0001,2.6454,0.0001,200,121.1279
2.5434,0.0006,0.0001,0.0001,2.5426,0.0001,200,121.2328
2.6096,0.0005,0.0001,0.0001,2.6088,0.0001,200,121.1675
2.6197,0.0005,0.0001,0.0001,2.6189,0.0001,200,121.1858
2.5187,0.0006,0.0001,0.0001,2.5178,0.0002,200,121.4309
2.5101,0.0004,0.0001,0.0001,2.5095,0.0002,200,121.4625
2.6008,0.0006,0.0001,0.0001,2.6000,0.0001,200,121.3902
2.5802,0.0005,0.0001,0.0001,2.5795,0.0001,200,121.4131
2.5600,0.0005,0.0001,0.0001,2.5592,0.0001,200,121.4352
2.5858,0.0006,0.0001,0.0001,2.5849,0.0001,200,121.4114
2.5221,0.0005,0.0001,0.0001,2.5213,0.0001,200,121.4891
2.5524,0.0005,0.0001,0.0001,2.5517,0.0001,200,121.4615
2.6341,0.0006,0.0001,0.0001,2.6332,0.0002,200,121.3871
2.5991,0.0007,0.0001,0.0001,2.5982,0.0001,200,121.4553
2.5647,0.0006,0.0001,0.0001,2.5638,0.0002,200,121.6404
2.5282,0.0004,0.0001,0.0000,2.5276,0.0001,200,121.6982
2.6019,0.0005,0.0001,0.0001,2.6011,0.0002,200,121.6442
2.5557,0.0004,0.0000,0.0001,2.5550,0.0001,200,121.6995
2.5718,0.0005,0.0001,0.0000,2.5710,0.0002,200,121.6969
2.6144,0.0006,0.0001,0.0001,2.6135,0.0002,200,121.6677
2.5984,0.0004,0.0000,0.0001,2.5975,0.0001,200,121.6953
2.6263,0.0005,0.0001,0.0001,2.6255,0.0001,200,121.6681
2.5503,0.0005,0.0001,0.0001,2.5496,0.0001,200,121.7456
2.6187,0.0006,0.0001,0.0001,2.6179,0.0001,200,121.6948
0.0744,0.0006,0.0001,0.0001,0.0736,0.0001,429,124.3135
0.0654,0.0006,0.0001,0.0001,0.0646,0.0002,429,124.3880
2.5388,0.0006,0.0001,0.0001,2.5380,0.0001,200,121.9294
2.4840,0.0004,0.0001,0.0001,2.4833,0.0002,200,122.0007
2.5499,0.0005,0.0001,0.0001,2.5492,0.0001,200,121.9499
2.6090,0.0006,0.0001,0.0001,2.6082,0.0001,200,121.8969
2.6090,0.0005,0.0001,0.0001,2.6082,0.0001,200,121.9031
2.5480,0.0005,0.0001,0.0001,2.5472,0.0002,200,121.9642
2.5731,0.0004,0.0001,0.0001,2.5723,0.0002,200,121.9553
2.5738,0.0005,0.0001,0.0001,2.5729,0.0002,200,121.9707
2.6186,0.0004,0.0001,0.0001,2.6179,0.0001,200,121.9303
2.5872,0.0006,0.0001,0.0001,2.5864,0.0001,200,121.9816
0.0544,0.0005,0.0001,0.0001,0.0536,0.0002,429,124.5688
2.5384,0.0006,0.0001,0.0001,2.5375,0.0001,200,122.1840
2.5775,0.0006,0.0001,0.0001,2.5765,0.0001,200,122.1633
2.6022,0.0006,0.0001,0.0001,2.6013,0.0002,200,122.1514
2.5428,0.0005,0.0001,0.0001,2.5420,0.0001,200,122.2160
2.5525,0.0005,0.0001,0.0001,2.5518,0.0001,200,122.2109
2.5621,0.0006,0.0001,0.0001,2.5612,0.0001,200,122.2138
2.5712,0.0003,0.0000,0.0000,2.5707,0.0001,200,122.2142
2.5341,0.0005,0.0001,0.0001,2.5334,0.0001,200,122.2564
2.6147,0.0007,0.0001,0.0001,2.6137,0.0001,200,122.1842
2.6075,0.0006,0.0001,0.0001,2.6064,0.0002,200,122.2107
0.0589,0.0005,0.0001,0.0001,0.0581,0.0001,429,124.8182
2.4528,0.0006,0.0001,0.0001,2.4519,0.0001,200,122.5240
2.5540,0.0005,0.0001,0.0001,2.5532,0.0001,200,122.4442
2.6009,0.0005,0.0001,0.0001,2.6001,0.0001,200,122.4241
2.5589,0.0005,0.0001,0.0000,2.5582,0.0001,200,122.4684
2.5332,0.0005,0.0001,0.0001,2.5325,0.0002,200,122.4951
2.5432,0.0005,0.0001,0.0001,2.5425,0.0001,200,122.4865
2.6308,0.0005,0.0001,0.0001,2.6301,0.0001,200,122.4090
2.5811,0.0005,0.0001,0.0001,2.5804,0.0001,200,122.4667
2.5795,0.0004,0.0001,0.0001,2.5787,0.0003,200,122.4718
2.6328,0.0005,0.0001,0.0001,2.6320,0.0002,200,122.4536
2.5301,0.0005,0.0001,0.0000,2.5294,0.0002,200,122.7033
2.5168,0.0005,0.0001,0.0000,2.5160,0.0002,200,122.7385
2.5731,0.0005,0.0001,0.0001,2.5723,0.0002,200,122.7003
2.5393,0.0005,0.0001,0.0001,2.5386,0.0001,200,122.7342
2.6110,0.0006,0.0001,0.0001,2.6102,0.0001,200,122.6656
2.6060,0.0006,0.0001,0.0001,2.6052,0.0001,200,122.6806
2.5948,0.0005,0.0001,0.0001,2.5940,0.0002,200,122.6992
2.5412,0.0005,0.0001,0.0001,2.5405,0.0001,200,122.7685
2.5930,0.0005,0.0001,0.0001,2.5922,0.0002,200,122.7271
2.6198,0.0005,0.0001,0.0001,2.6191,0.0001,200,122.7227
2.5690,0.0006,0.0001,0.0001,2.5682,0.0002,200,122.9215
2.5191,0.0005,0.0001,0.0001,2.5184,0.0001,200,122.9918
2.5898,0.0006,0.0001,0.0001,2.5890,0.0001,200,122.9357
2.5640,0.0005,0.0001,0.0001,2.5632,0.0001,200,122.9660
2.5549,0.0005,0.0001,0.0001,2.5542,0.0001,200,122.9922
2.6045,0.0006,0.0001,0.0001,2.6036,0.0002,200,122.9531
2.5994,0.0006,0.0001,0.0001,2.5986,0.0001,200,122.9595
2.5914,0.0004,0.0001,0.0001,2.5908,0.0001,200,122.9720
2.5391,0.0005,0.0001,0.0001,2.5383,0.0001,200,123.0308
2.6164,0.0006,0.0001,0.0001,2.6156,0.0001,200,122.9839
2.4556,0.0005,0.0001,0.0001,2.4549,0.0001,200,123.2901
2.5895,0.0005,0.0001,0.0001,2.5887,0.0002,200,123.1794
2.5596,0.0005,0.0001,0.0001,2.5587,0.0002,200,123.2221
2.5221,0.0006,0.0002,0.0001,2.5212,0.0002,200,123.2660
2.5862,0.0005,0.0001,0.0001,2.5855,0.0001,200,123.2158
2.5979,0.0005,0.0001,0.0001,2.5971,0.0001,200,123.2109
2.5939,0.0006,0.0001,0.0001,2.5931,0.0001,200,123.2295
2.5843,0.0005,0.0001,0.0001,2.5836,0.0001,200,123.2440
2.6396,0.0006,0.0001,0.0001,2.6388,0.0002,200,123.1942
2.5856,0.0006,0.0002,0.0001,2.5848,0.0002,200,123.2663
0.0569,0.0006,0.0001,0.0001,0.0562,0.0001,429,125.8520
2.5260,0.0006,0.0001,0.0001,2.5252,0.0001,200,123.4742
2.5881,0.0006,0.0001,0.0001,2.5872,0.0001,200,123.4363
2.5270,0.0005,0.0001,0.0001,2.5261,0.0002,200,123.5135
