response-time,DNS+dialup,DNS,Request-write,Response-delay,Response-read,status-code,offset
1.4348,0.0005,0.0001,0.0001,1.4340,0.0002,200,131.5524
2.8882,0.0007,0.0001,0.0001,2.8873,0.0001,200,130.1030
4.0025,0.0005,0.0001,0.0001,4.0018,0.0002,200,129.0001
1.5783,0.0005,0.0001,0.0001,1.5775,0.0001,200,131.4596
2.2981,0.0006,0.0001,0.0001,2.2973,0.0001,200,130.7786
2.8860,0.0005,0.0001,0.0001,2.8852,0.0002,200,130.1972
3.3128,0.0004,0.0001,0.0001,3.3121,0.0001,200,129.7706
2.5427,0.0005,0.0001,0.0001,2.5419,0.0001,200,130.6093
1.8739,0.0006,0.0001,0.0001,1.8730,0.0001,200,131.2934
4.1930,0.0006,0.0001,0.0001,4.1922,0.0001,200,128.9895
1.6331,0.0005,0.0001,0.0001,1.6323,0.0002,200,131.6105
2.8780,0.0005,0.0001,0.0000,2.8772,0.0002,200,130.3739
4.2020,0.0005,0.0001,0.0001,4.2014,0.0001,200,129.0548
1.7900,0.0005,0.0001,0.0001,1.7892,0.0002,200,131.5028
3.0552,0.0004,0.0001,0.0001,3.0545,0.0002,200,130.2798
3.5119,0.0005,0.0001,0.0001,3.5111,0.0001,200,129.8241
2.4042,0.0006,0.0001,0.0001,2.4033,0.0002,200,130.9460
2.7765,0.0005,0.0001,0.0001,2.7757,0.0002,200,130.6289
2.0662,0.0006,0.0001,0.0001,2.0654,0.0001,200,131.3550
3.9804,0.0006,0.0001,0.0001,3.9796,0.0001,200,129.4569
1.8448,0.0006,0.0001,0.0001,1.8439,0.0002,200,131.6513
3.0645,0.0005,0.0001,0.0001,3.0637,0.0002,200,130.4401
4.3518,0.0004,0.0001,0.0001,4.3511,0.0001,200,129.1624
1.2313,0.0006,0.0001,0.0001,1.2303,0.0002,200,132.3152
3.6712,0.0006,0.0001,0.0001,3.6703,0.0002,200,129.9220
2.6408,0.0006,0.0001,0.0001,2.6400,0.0001,200,130.9540
2.5560,0.0005,0.0001,0.0001,2.5553,0.0001,200,131.0398
2.4594,0.0006,0.0001,0.0001,2.4584,0.0002,200,131.2015
2.1296,0.0005,0.0001,0.0001,2.1288,0.0002,200,131.5461
3.5162,0.0006,0.0001,0.0001,3.5154,0.0001,200,130.1767
1.6034,0.0006,0.0001,0.0001,1.6026,0.0001,200,132.1469
3.0673,0.0005,0.0001,0.0001,3.0665,0.0001,200,130.6943
4.5174,0.0005,0.0000,0.0001,4.5166,0.0001,200,129.2457
1.3241,0.0006,0.0001,0.0001,1.3232,0.0001,200,132.4785
3.6637,0.0006,0.0001,0.0001,3.6628,0.0001,200,130.1816
2.8892,0.0006,0.0001,0.0001,2.8883,0.0001,200,130.9583
2.6107,0.0005,0.0001,0.0001,2.6098,0.0001,200,131.2469
2.6969,0.0005,0.0001,0.0001,2.6961,0.0001,200,131.2198
2.1281,0.0005,0.0001,0.0001,2.1274,0.0001,200,131.8026
3.7208,0.0005,0.0001,0.0000,3.7200,0.0001,200,130.2268
1.4310,0.0005,0.0001,0.0000,1.4303,0.0001,200,132.5730
2.5460,0.0005,0.0001,0.0000,2.5453,0.0002,200,131.4687
4.0521,0.0005,0.0001,0.0001,4.0514,0.0001,200,129.9672
1.5309,0.0007,0.0002,0.0001,1.5299,0.0002,200,132.5273
3.6196,0.0005,0.0001,0.0001,3.6188,0.0002,200,130.4802
3.0022,0.0006,0.0001,0.0001,3.0014,0.0001,200,131.0995
2.1438,0.0006,0.0002,0.0001,2.1430,0.0001,200,131.9684
2.7892,0.0006,0.0001,0.0001,2.7883,0.0001,200,131.3824
2.3215,0.0006,0.0001,0.0001,2.3207,0.0001,200,131.8644
2.6536,0.0005,0.0001,0.0000,2.6529,0.0001,200,131.5486
1.6919,0.0006,0.0001,0.0001,1.6910,0.0001,200,132.5690
2.3039,0.0005,0.0001,0.0001,2.3031,0.0002,200,131.9677
4.2619,0.0005,0.0001,0.0001,4.2612,0.0001,200,130.0124
1.6574,0.0007,0.0001,0.0001,1.6565,0.0001,200,132.6564
3.6195,0.0005,0.0001,0.0001,3.6187,0.0001,200,130.7360
2.9609,0.0005,0.0001,0.0001,2.9602,0.0001,200,131.3964
2.2006,0.0005,0.0001,0.0001,2.1999,0.0001,200,132.1603
2.7164,0.0006,0.0001,0.0001,2.7156,0.0001,200,131.7100
2.5364,0.0005,0.0001,0.0001,2.5356,0.0002,200,131.9060
2.6603,0.0008,0.0002,0.0001,2.6592,0.0002,200,131.7997
1.7781,0.0005,0.0001,0.0001,1.7773,0.0002,200,132.7379
2.5148,0.0006,0.0001,0.0001,2.5140,0.0002,200,132.0129
4.2609,0.0005,0.0001,0.0001,4.2601,0.0001,200,130.2671
1.5672,0.0005,0.0001,0.0001,1.5664,0.0001,200,133.0027
3.5646,0.0006,0.0001,0.0001,3.5638,0.0001,200,131.0443
2.8991,0.0005,0.0001,0.0001,2.8983,0.0001,200,131.7130
2.1348,0.0005,0.0001,0.0001,2.1340,0.0001,200,132.4912
2.4587,0.0005,0.0001,0.0001,2.4578,0.0002,200,132.2253
2.6428,0.0007,0.0001,0.0001,2.6419,0.0001,200,132.0546
2.7343,0.0005,0.0001,0.0001,2.7334,0.0001,200,131.9797
2.0239,0.0005,0.0001,0.0001,2.0232,0.0001,200,132.7478
2.5425,0.0005,0.0001,0.0001,2.5417,0.0001,200,132.2410
4.5057,0.0005,0.0001,0.0001,4.5049,0.0001,200,130.2789
1.3855,0.0005,0.0001,0.0001,1.3847,0.0001,200,133.4373
3.5669,0.0005,0.0001,0.0001,3.5660,0.0002,200,131.2982
2.7479,0.0005,0.0001,0.0001,2.7471,0.0001,200,132.1185
2.1015,0.0005,0.0001,0.0001,2.1008,0.0002,200,132.7804
2.5386,0.0005,0.0001,0.0001,2.5378,0.0002,200,132.4018
1.8785,0.0006,0.0001,0.0001,1.8775,0.0002,200,133.0768
2.9113,0.0005,0.0001,0.0001,2.9105,0.0002,200,132.0581
2.1299,0.0007,0.0002,0.0001,2.1290,0.0002,200,132.8956
2.7645,0.0005,0.0001,0.0001,2.7637,0.0001,200,132.2703
3.2802,0.0005,0.0001,0.0001,3.2794,0.0002,200,131.7580
0.7174,0.0005,0.0001,0.0001,0.7166,0.0001,200,134.3609
3.4827,0.0007,0.0001,0.0001,3.4818,0.0001,200,131.6362
2.7051,0.0005,0.0001,0.0001,2.7042,0.0002,200,132.4151
2.3069,0.0005,0.0001,0.0001,2.3061,0.0001,200,132.8291
2.5633,0.0006,0.0001,0.0001,2.5624,0.0002,200,132.6337
2.0431,0.0006,0.0001,0.0001,2.0423,0.0001,200,133.1673
2.9057,0.0006,0.0001,0.0001,2.9048,0.0002,200,132.3181
2.2008,0.0005,0.0001,0.0001,2.2001,0.0002,200,133.0832
2.8067,0.0006,0.0001,0.0001,2.8059,0.0001,200,132.4824
2.3824,0.0006,0.0001,0.0001,2.3815,0.0001,200,132.9126
0.8757,0.0006,0.0001,0.0001,0.8748,0.0001,200,134.4600
3.6457,0.0005,0.0001,0.0001,3.6449,0.0001,200,131.7274
1.2737,0.0005,0.0001,0.0001,1.2729,0.0002,200,134.1017
2.3951,0.0006,0.0001,0.0001,2.3943,0.0002,200,132.9912
2.5254,0.0005,0.0001,0.0001,2.5245,0.0002,200,132.9268
2.2080,0.0005,0.0001,0.0001,2.2072,0.0002,200,133.2569
3.1058,0.0006,0.0001,0.0001,3.1049,0.0001,200,132.3741
2.1325,0.0005,0.0001,0.0002,2.1316,0.0001,200,133.4054
2.8788,0.0005,0.0001,0.0001,2.8780,0.0002,200,132.6720
2.5644,0.0006,0.0001,0.0001,2.5635,0.0001,200,132.9872
0.8184,0.0006,0.0001,0.0001,0.8176,0.0001,200,134.7718
3.8146,0.0005,0.0001,0.0001,3.8138,0.0002,200,131.8126
1.1141,0.0006,0.0001,0.0001,1.1132,0.0001,200,134.5160
2.4890,0.0006,0.0001,0.0001,2.4882,0.0002,200,133.1520
2.3609,0.0005,0.0001,0.0001,2.3602,0.0001,200,133.3502
2.4292,0.0006,0.0001,0.0001,2.4283,0.0001,200,133.2928
3.1648,0.0005,0.0001,0.0001,3.1640,0.0001,200,132.5723
2.2845,0.0006,0.0001,0.0002,2.2836,0.0002,200,133.5142
2.7644,0.0005,0.0001,0.0001,2.7636,0.0001,200,133.0379
3.0717,0.0006,0.0001,0.0001,3.0709,0.0001,200,132.7333
0.8187,0.0007,0.0001,0.0001,0.8177,0.0002,200,135.0255
3.9891,0.0005,0.0001,0.0001,3.9883,0.0002,200,131.8928
1.2586,0.0005,0.0001,0.0001,1.2579,0.0001,200,134.6260
2.7153,0.0005,0.0001,0.0001,2.7145,0.0001,200,133.1825
2.4722,0.0006,0.0001,0.0001,2.4714,0.0001,200,133.4962
2.3847,0.0005,0.0001,0.0001,2.3838,0.0002,200,133.5948
3.1617,0.0005,0.0001,0.0001,3.1610,0.0001,200,132.8289
2.2881,0.0005,0.0001,0.0001,2.2873,0.0002,200,133.7631
2.9737,0.0006,0.0001,0.0001,2.9729,0.0002,200,133.0833
2.2107,0.0005,0.0001,0.0001,2.2099,0.0001,200,133.8475
0.8124,0.0005,0.0001,0.0001,0.8115,0.0001,200,135.2891
4.0655,0.0005,0.0001,0.0001,4.0646,0.0002,200,132.0732
1.2617,0.0005,0.0001,0.0000,1.2609,0.0001,200,134.8819
2.9088,0.0006,0.0001,0.0001,2.9080,0.0001,200,133.2436
2.6813,0.0005,0.0001,0.0001,2.6805,0.0001,200,133.5466
2.6344,0.0004,0.0001,0.0000,2.6338,0.0001,200,133.5958
2.4964,0.0005,0.0001,0.0001,2.4956,0.0002,200,133.7504
2.3909,0.0006,0.0001,0.0001,2.3902,0.0001,200,133.9166
2.0355,0.0005,0.0001,0.0001,2.0347,0.0002,200,134.2743
2.9883,0.0007,0.0001,0.0001,2.9874,0.0002,200,133.3350
0.8045,0.0005,0.0001,0.0001,0.8036,0.0002,200,135.5508
4.1711,0.0005,0.0000,0.0001,4.1704,0.0001,200,132.2254
1.4583,0.0006,0.0001,0.0001,1.4574,0.0001,200,134.9404
2.9857,0.0005,0.0001,0.0001,2.9849,0.0002,200,133.4212
2.4643,0.0005,0.0001,0.0001,2.4635,0.0002,200,134.0193
2.8190,0.0006,0.0001,0.0001,2.8181,0.0001,200,133.6757
2.6454,0.0005,0.0001,0.0001,2.6446,0.0002,200,133.8576
2.5487,0.0005,0.0001,0.0001,2.5480,0.0001,200,134.0147
2.1231,0.0005,0.0001,0.0001,2.1222,0.0001,200,134.4424
3.2396,0.0005,0.0001,0.0001,3.2388,0.0002,200,133.3360
0.9825,0.0005,0.0001,0.0001,0.9817,0.0001,200,135.6272
4.3368,0.0005,0.0001,0.0001,4.3359,0.0002,200,132.3132
1.6990,0.0006,0.0001,0.0001,1.6981,0.0001,200,134.9553
3.1594,0.0006,0.0001,0.0001,3.1585,0.0002,200,133.5046
2.5549,0.0005,0.0001,0.0001,2.5541,0.0001,200,134.1859
2.9398,0.0006,0.0001,0.0001,2.9389,0.0001,200,133.8026
2.1455,0.0006,0.0001,0.0001,2.1446,0.0002,200,134.6121
2.7169,0.0005,0.0001,0.0001,2.7161,0.0001,200,134.0998
2.2976,0.0006,0.0001,0.0001,2.2968,0.0002,200,134.5278
3.1379,0.0005,0.0001,0.0001,3.1371,0.0001,200,133.6930
1.0600,0.0005,0.0001,0.0001,1.0592,0.0002,200,135.8051
4.0840,0.0005,0.0001,0.0001,4.0832,0.0001,200,132.8220
1.9412,0.0005,0.0001,0.0001,1.9404,0.0002,200,134.9693
3.2583,0.0006,0.0001,0.0001,3.2574,0.0002,200,133.6610
2.7918,0.0005,0.0001,0.0001,2.7910,0.0001,200,134.2022
3.1514,0.0006,0.0001,0.0001,3.1505,0.0001,200,133.8453
1.9780,0.0006,0.0001,0.0001,1.9771,0.0001,200,135.0349
2.9007,0.0005,0.0001,0.0001,2.8999,0.0002,200,134.1716
2.5552,0.0005,0.0001,0.0001,2.5544,0.0001,200,134.5280
3.3241,0.0005,0.0001,0.0001,3.3233,0.0002,200,133.7616
0.8103,0.0005,0.0001,0.0001,0.8096,0.0002,200,136.3098
3.9094,0.0005,0.0001,0.0001,3.9087,0.0002,200,133.2519
2.0875,0.0006,0.0001,0.0001,2.0866,0.0002,200,135.0782
3.2406,0.0005,0.0001,0.0001,3.2398,0.0001,200,133.9307
2.9386,0.0006,0.0001,0.0001,2.9377,0.0002,200,134.3138
3.1944,0.0005,0.0001,0.0001,3.1936,0.0002,200,134.0582
2.0459,0.0006,0.0001,0.0001,2.0450,0.0002,200,135.2238
2.9016,0.0005,0.0001,0.0001,2.9009,0.0002,200,134.4264
2.6518,0.0006,0.0001,0.0001,2.6510,0.0002,200,134.6840
3.3991,0.0005,0.0001,0.0001,3.3983,0.0001,200,133.9475
0.9770,0.0004,0.0001,0.0001,0.9762,0.0001,200,136.3987
3.8221,0.0006,0.0001,0.0001,3.8213,0.0001,200,133.5932
2.2995,0.0005,0.0001,0.0001,2.2988,0.0001,200,135.1202
3.4241,0.0005,0.0001,0.0001,3.4234,0.0001,200,134.0040
2.9352,0.0005,0.0001,0.0001,2.9344,0.0001,200,134.5698
3.3938,0.0006,0.0001,0.0001,3.3930,0.0001,200,134.1122
2.1495,0.0005,0.0001,0.0001,2.1488,0.0001,200,135.3730
2.8000,0.0006,0.0001,0.0001,2.7991,0.0001,200,134.7835
2.8987,0.0005,0.0001,0.0001,2.8979,0.0002,200,134.6975
3.3369,0.0005,0.0001,0.0001,3.3361,0.0001,200,134.2610
1.0209,0.0005,0.0001,0.0001,1.0202,0.0001,200,136.6097
2.4757,0.0005,0.0001,0.0001,2.4749,0.0001,200,135.1970
1.7762,0.0005,0.0001,0.0001,1.7754,0.0002,200,135.8978
3.4067,0.0006,0.0001,0.0001,3.4059,0.0001,200,134.2716
3.4054,0.0007,0.0001,0.0001,3.4045,0.0001,200,134.3555
3.0481,0.0005,0.0001,0.0001,3.0472,0.0002,200,134.7140
2.2933,0.0006,0.0001,0.0001,2.2925,0.0001,200,135.4799
2.2857,0.0004,0.0001,0.0001,2.2850,0.0001,200,135.5516
2.9827,0.0005,0.0001,0.0000,2.9820,0.0001,200,134.8664
3.2449,0.0006,0.0001,0.0001,3.2441,0.0001,200,134.6089
1.2673,0.0006,0.0001,0.0001,1.2663,0.0001,200,136.6639
1.8778,0.0005,0.0001,0.0001,1.8771,0.0001,200,136.0570
2.4829,0.0006,0.0001,0.0001,2.4820,0.0001,200,135.4522
2.4722,0.0005,0.0001,0.0001,2.4714,0.0002,200,135.4649
3.6604,0.0006,0.0001,0.0001,3.6596,0.0002,200,134.3573
2.8988,0.0005,0.0001,0.0001,2.8980,0.0001,200,135.1190
2.3105,0.0005,0.0001,0.0001,2.3097,0.0001,200,135.7220
2.4502,0.0005,0.0001,0.0001,2.4494,0.0001,200,135.6411
2.7285,0.0005,0.0001,0.0001,2.7277,0.0002,200,135.3754
3.3217,0.0005,0.0001,0.0001,3.3210,0.0001,200,134.7846
1.3838,0.0005,0.0001,0.0001,1.3830,0.0001,200,136.7575
2.5874,0.0005,0.0001,0.0001,2.5866,0.0002,200,135.5902
1.6799,0.0005,0.0001,0.0001,1.6791,0.0001,200,136.5030
2.6569,0.0005,0.0001,0.0001,2.6560,0.0001,200,135.5379
3.4476,0.0005,0.0001,0.0001,3.4467,0.0001,200,134.8228
3.0612,0.0005,0.0001,0.0001,3.0604,0.0001,200,135.2104
2.1343,0.0005,0.0001,0.0001,2.1335,0.0001,200,136.1524
2.3662,0.0005,0.0001,0.0001,2.3654,0.0001,200,135.9795
3.4956,0.0006,0.0001,0.0001,3.4948,0.0001,200,134.8651
2.3026,0.0005,0.0001,0.0001,2.3018,0.0001,200,136.0582
1.4852,0.0005,0.0001,0.0001,1.4845,0.0001,200,136.9105
2.1876,0.0005,0.0001,0.0001,2.1868,0.0002,200,136.2468
1.0960,0.0006,0.0001,0.0001,1.0952,0.0002,200,137.3466
1.2814,0.0005,0.0001,0.0001,1.2806,0.0002,200,137.1658
3.4855,0.0007,0.0001,0.0001,3.4845,0.0001,200,135.0383
3.2422,0.0005,0.0001,0.0001,3.2414,0.0001,200,135.2841
2.1863,0.0006,0.0001,0.0001,2.1855,0.0001,200,136.3553
2.0374,0.0007,0.0001,0.0001,2.0364,0.0002,200,136.5635
2.5105,0.0006,0.0001,0.0001,2.5097,0.0002,200,136.1015
3.3188,0.0006,0.0001,0.0001,3.3179,0.0002,200,135.2951
1.6566,0.0005,0.0001,0.0001,1.6558,0.0001,200,136.9967
2.3702,0.0005,0.0001,0.0001,2.3694,0.0001,200,136.3233
1.3186,0.0006,0.0001,0.0001,1.3177,0.0001,200,137.3757
1.4463,0.0005,0.0001,0.0001,1.4455,0.0002,200,137.2526
3.6420,0.0006,0.0001,0.0001,3.6412,0.0001,200,135.1360
3.0722,0.0006,0.0001,0.0001,3.0714,0.0002,200,135.7111
2.2998,0.0005,0.0001,0.0001,2.2990,0.0002,200,136.4947
2.2815,0.0005,0.0001,0.0001,2.2807,0.0002,200,136.5756
2.6400,0.0005,0.0001,0.0001,2.6392,0.0001,200,136.2279
3.5357,0.0006,0.0001,0.0001,3.5348,0.0001,200,135.3356
1.8255,0.0005,0.0001,0.0001,1.8247,0.0001,200,137.0857
2.0795,0.0005,0.0001,0.0001,2.0787,0.0002,200,136.8651
1.5199,0.0006,0.0001,0.0001,1.5191,0.0001,200,137.4282
1.6882,0.0005,0.0001,0.0001,1.6874,0.0002,200,137.2697
3.6459,0.0006,0.0001,0.0001,3.6451,0.0002,200,135.3863
3.2425,0.0006,0.0001,0.0001,3.2417,0.0001,200,135.7987
2.3100,0.0005,0.0001,0.0001,2.3092,0.0002,200,136.7423
1.9900,0.0006,0.0001,0.0001,1.9891,0.0002,200,137.1202
2.8961,0.0006,0.0001,0.0001,2.8952,0.0002,200,136.2302
3.4982,0.0005,0.0001,0.0001,3.4974,0.0001,200,135.6302
1.4987,0.0006,0.0001,0.0001,1.4978,0.0001,200,137.6728
2.2942,0.0005,0.0001,0.0001,2.2934,0.0001,200,136.9060
1.6187,0.0006,0.0001,0.0001,1.6178,0.0001,200,137.5835
1.7125,0.0007,0.0001,0.0001,1.7115,0.0001,200,137.5051
3.4855,0.0005,0.0001,0.0001,3.4847,0.0002,200,135.8022
3.3305,0.0005,0.0001,0.0001,3.3297,0.0001,200,135.9684
2.1471,0.0006,0.0001,0.0001,2.1462,0.0002,200,137.1613
2.0298,0.0006,0.0001,0.0001,2.0290,0.0001,200,137.3358
2.7265,0.0006,0.0001,0.0001,2.7256,0.0001,200,136.6500
3.6503,0.0006,0.0001,0.0001,3.6494,0.0001,200,135.7371
1.4912,0.0006,0.0001,0.0001,1.4904,0.0002,200,137.9351
2.4612,0.0005,0.0001,0.0001,2.4604,0.0001,200,136.9940
1.8697,0.0005,0.0001,0.0001,1.8689,0.0002,200,137.5979
1.5335,0.0005,0.0001,0.0001,1.5328,0.0001,200,137.9349
3.7014,0.0005,0.0001,0.0001,3.7006,0.0002,200,135.8442
3.4128,0.0006,0.0001,0.0001,3.4119,0.0001,200,136.1387
2.1492,0.0006,0.0001,0.0001,2.1483,0.0001,200,137.4153
2.2000,0.0005,0.0001,0.0001,2.1992,0.0002,200,137.4197
2.5478,0.0005,0.0001,0.0001,2.5469,0.0001,200,137.0832
3.7582,0.0006,0.0001,0.0001,3.7573,0.0002,200,135.8819
1.4085,0.0004,0.0001,0.0001,1.4079,0.0001,200,138.2716
2.3813,0.0006,0.0001,0.0001,2.3805,0.0002,200,137.3280
1.1196,0.0005,0.0001,0.0001,1.1188,0.0001,200,138.6008
1.6313,0.0006,0.0001,0.0001,1.6304,0.0001,200,138.0913
3.7483,0.0006,0.0001,0.0001,3.7475,0.0002,200,136.0513
3.6598,0.0005,0.0001,0.0001,3.6590,0.0001,200,136.1437
2.0583,0.0005,0.0001,0.0001,2.0574,0.0001,200,137.7609
2.3688,0.0005,0.0001,0.0001,2.3680,0.0002,200,137.5061
2.7169,0.0005,0.0001,0.0001,2.7160,0.0002,200,137.1713
4.0074,0.0005,0.0001,0.0001,4.0067,0.0002,200,135.8846
1.0621,0.0005,0.0001,0.0001,1.0614,0.0001,200,138.8714
2.4410,0.0006,0.0001,0.0001,2.4401,0.0001,200,137.5226
1.5419,0.0006,0.0001,0.0001,1.5411,0.0001,200,138.4344
1.2831,0.0004,0.0001,0.0001,1.2824,0.0002,200,138.6943
3.5718,0.0006,0.0001,0.0001,3.5709,0.0002,200,136.4837
3.7538,0.0006,0.0001,0.0001,3.7529,0.0002,200,136.3076
2.2331,0.0005,0.0001,0.0001,2.2323,0.0001,200,137.8374
2.3677,0.0005,0.0001,0.0000,2.3670,0.0001,200,137.7621
2.3693,0.0005,0.0001,0.0001,2.3685,0.0002,200,137.7732
4.1544,0.0006,0.0001,0.0001,4.1535,0.0001,200,135.9906
1.2778,0.0006,0.0001,0.0001,1.2770,0.0001,200,138.9112
2.5384,0.0005,0.0001,0.0001,2.5376,0.0001,200,137.6784
1.1201,0.0006,0.0001,0.0001,1.1193,0.0001,200,139.1102
1.7891,0.0006,0.0001,0.0001,1.7883,0.0002,200,138.4426
3.7441,0.0006,0.0001,0.0001,3.7432,0.0001,200,136.5655
3.5038,0.0005,0.0001,0.0001,3.5030,0.0001,200,136.8167
2.3961,0.0006,0.0001,0.0001,2.3953,0.0001,200,137.9312
2.2820,0.0005,0.0001,0.0001,2.2813,0.0001,200,138.1039
2.3818,0.0005,0.0001,0.0001,2.3810,0.0002,200,138.0177
4.0044,0.0006,0.0001,0.0001,4.0035,0.0002,200,136.3965
1.3211,0.0006,0.0001,0.0001,1.3203,0.0001,200,139.1263
2.6176,0.0005,0.0001,0.0001,2.6168,0.0002,200,137.8538
2.0329,0.0005,0.0001,0.0001,2.0322,0.0001,200,138.4472
1.1735,0.0005,0.0001,0.0001,1.1728,0.0001,200,139.3084
3.8234,0.0005,0.0001,0.0001,3.8227,0.0001,200,136.7409
3.7478,0.0005,0.0001,0.0001,3.7470,0.0001,200,136.8254
2.5515,0.0005,0.0001,0.0001,2.5507,0.0002,200,138.0325
2.0282,0.0006,0.0001,0.0001,2.0273,0.0001,200,138.6138
2.4764,0.0005,0.0001,0.0001,2.4756,0.0002,200,138.1776
4.2583,0.0005,0.0001,0.0001,4.2575,0.0001,200,136.4070
1.4856,0.0006,0.0001,0.0001,1.4847,0.0002,200,139.2176
2.7899,0.0006,0.0001,0.0001,2.7889,0.0002,200,137.9371
2.0428,0.0006,0.0001,0.0001,2.0419,0.0001,200,138.6935
0.6842,0.0006,0.0001,0.0001,0.6833,0.0002,200,140.0555
3.9871,0.0005,0.0001,0.0001,3.9864,0.0001,200,136.8309
3.5787,0.0005,0.0001,0.0001,3.5780,0.0001,200,137.2525
2.6402,0.0005,0.0001,0.0001,2.6394,0.0001,200,138.1947
1.9540,0.0007,0.0001,0.0001,1.9530,0.0001,200,138.9446
2.6394,0.0006,0.0001,0.0001,2.6385,0.0001,200,138.2704
4.2604,0.0006,0.0001,0.0001,4.2595,0.0002,200,136.6542
1.5809,0.0005,0.0001,0.0001,1.5801,0.0002,200,139.3765
2.9636,0.0006,0.0001,0.0001,2.9628,0.0001,200,138.0178
2.2928,0.0005,0.0001,0.0001,2.2920,0.0002,200,138.6989
0.5949,0.0006,0.0001,0.0001,0.5940,0.0001,200,140.3995
4.0605,0.0005,0.0001,0.0001,4.0597,0.0002,200,137.0129
2.9778,0.0004,0.0000,0.0001,2.9771,0.0002,200,138.1063
2.4771,0.0005,0.0001,0.0001,2.4763,0.0001,200,138.6120
2.1959,0.0005,0.0001,0.0001,2.1952,0.0002,200,138.9579
2.8039,0.0005,0.0001,0.0001,2.8031,0.0002,200,138.3607
4.2486,0.0006,0.0001,0.0001,4.2478,0.0001,200,136.9192
1.8276,0.0006,0.0001,0.0001,1.8267,0.0002,200,139.3874
2.7110,0.0007,0.0001,0.0001,2.7100,0.0002,200,138.5238
2.3783,0.0005,0.0001,0.0001,2.3775,0.0001,200,138.8679
0.5963,0.0006,0.0001,0.0001,0.5955,0.0001,200,140.6540
4.2538,0.0005,0.0001,0.0001,4.2530,0.0002,200,137.0723
3.1981,0.0006,0.0001,0.0001,3.1972,0.0001,200,138.1414
2.4844,0.0005,0.0001,0.0001,2.4836,0.0001,200,138.8571
2.3759,0.0006,0.0001,0.0001,2.3751,0.0002,200,139.0323
2.3796,0.0005,0.0001,0.0001,2.3788,0.0001,200,139.0412
3.7908,0.0006,0.0001,0.0001,3.7899,0.0001,200,137.6306
1.9240,0.0005,0.0001,0.0001,1.9231,0.0001,200,139.5456
2.6946,0.0005,0.0001,0.0001,2.6939,0.0002,200,138.7945
2.1336,0.0006,0.0001,0.0001,2.1328,0.0001,200,139.3656
0.6109,0.0006,0.0001,0.0001,0.6101,0.0001,200,140.8986
3.9842,0.0005,0.0001,0.0001,3.9834,0.0002,200,137.5962
3.0522,0.0006,0.0001,0.0001,3.0514,0.0002,200,138.5415
1.7968,0.0006,0.0001,0.0001,1.7959,0.0001,200,139.7996
2.2079,0.0006,0.0001,0.0001,2.2071,0.0001,200,139.4553
2.4753,0.0005,0.0001,0.0001,2.4746,0.0001,200,139.2002
3.3900,0.0005,0.0001,0.0001,3.3892,0.0002,200,138.2868
1.5078,0.0006,0.0001,0.0001,1.5069,0.0001,200,140.2168
2.7970,0.0006,0.0001,0.0001,2.7961,0.0001,200,138.9481
2.2049,0.0005,0.0001,0.0001,2.2040,0.0001,200,139.5515
0.8424,0.0005,0.0001,0.0001,0.8417,0.0001,200,140.9147
4.1618,0.0005,0.0001,0.0001,4.1610,0.0001,200,137.6741
3.1948,0.0005,0.0001,0.0001,3.1940,0.0001,200,138.6533
1.9759,0.0006,0.0001,0.0001,1.9751,0.0001,200,139.8748
2.4494,0.0006,0.0001,0.0001,2.4485,0.0001,200,139.4676
2.7269,0.0005,0.0001,0.0001,2.7262,0.0002,200,139.2022
3.5700,0.0006,0.0001,0.0001,3.5692,0.0001,200,138.3608
0.8966,0.0005,0.0001,0.0001,0.8958,0.0002,200,141.0841
2.8278,0.0006,0.0001,0.0001,2.8269,0.0002,200,139.1714
2.3307,0.0005,0.0001,0.0001,2.3300,0.0002,200,139.6802
0.9219,0.0005,0.0001,0.0001,0.9212,0.0001,200,141.0891
4.2412,0.0005,0.0001,0.0001,4.2405,0.0001,200,137.8491
2.1294,0.0004,0.0001,0.0000,2.1288,0.0001,200,139.9773
3.3287,0.0005,0.0001,0.0001,3.3279,0.0002,200,138.7781
2.3523,0.0006,0.0001,0.0001,2.3515,0.0001,200,139.8192
3.1339,0.0005,0.0001,0.0001,3.1331,0.0002,200,139.0524
2.7617,0.0007,0.0001,0.0001,2.7608,0.0001,200,139.4263
0.9109,0.0006,0.0001,0.0001,0.9101,0.0001,200,141.3262
2.7855,0.0005,0.0001,0.0001,2.7846,0.0002,200,139.4684
2.1169,0.0005,0.0001,0.0001,2.1162,0.0001,200,140.1450
1.1143,0.0005,0.0001,0.0001,1.1134,0.0001,200,141.1539
4.1634,0.0005,0.0001,0.0001,4.1626,0.0001,200,138.1829
3.0710,0.0006,0.0001,0.0001,3.0702,0.0001,200,139.2877
2.3002,0.0006,0.0001,0.0001,2.2993,0.0001,200,140.0614
2.1930,0.0006,0.0001,0.0001,2.1921,0.0001,200,140.2318
2.8777,0.0005,0.0001,0.0001,2.8770,0.0001,200,139.5646
2.8282,0.0006,0.0001,0.0001,2.8272,0.0002,200,139.6197
1.1523,0.0006,0.0001,0.0001,1.1514,0.0002,200,141.3394
2.8772,0.0005,0.0001,0.0001,2.8765,0.0001,200,139.6309
2.2892,0.0005,0.0001,0.0001,2.2883,0.0001,200,140.2303
0.2842,0.0005,0.0001,0.0001,0.2835,0.0001,200,142.2682
